subsidy_id,is_synthetic,subsidy_name,subsidy_category,locality,lga_name,abs_lga_code,vicmap_lga_code,regional_group,area_type,anchor_osm_id,anchor_poi_name,anchor_poi_category,anchor_poi_subcategory,anchor_latitude,anchor_longitude,anchor_role,geographic_scope,applicant_type,occupation_restriction,benefit_type,max_amount_aud,payment_frequency,income_limit_aud_annual,income_assessment_unit,age_subject,age_min,age_max,new_resident_required,apply_within_days_of_move,minimum_move_distance_km,eligibility_summary,required_evidence,mock_application_open_date,mock_application_close_date,mock_status,mock_provider,official_source_url,application_url,source_type,generated_on,record_notice
MOCK-SUB-0157,true,[MOCK] Cavendish Local Travel Voucher,transport,CAVENDISH,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,w285452127,,public_transport,platform,-37.4733402,141.9982271,context_only_not_provider,mock_locality,individual,none,voucher,250,one_off,75000,individual,applicant,18,,false,,,"FICTIONAL TEST RULES: reside in CAVENDISH (SOUTHERN GRAMPIANS LGA). Annual gross individual income at most AUD 75000. Local resident requiring travel support; proposed study, work or medical journey required. Applicant aged at least 18.","Proof of identity and locality residence; income evidence; Local resident requiring travel support; proposed study, work or medical journey required.",2026-07-16,2026-12-30,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0158,true,[MOCK] Flora Hill Early Years Participation Voucher,childcare,FLORA HILL,GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,w1295109180,Goodstart Flora Hill,education,kindergarten,-36.7721285,144.2904075,context_only_not_provider,mock_locality,household,none,voucher,1100,one_off,75000,household,dependent_child,0,5,false,,,FICTIONAL TEST RULES: reside in FLORA HILL (GREATER BENDIGO LGA). Annual gross household income at most AUD 75000. Parent or guardian of child aged 0 to 5; enrolment confirmation required.,Proof of identity and locality residence; income evidence; Parent or guardian of child aged 0 to 5; enrolment confirmation required.,2026-06-26,2026-12-03,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0159,true,[MOCK] Hamilton Early Years Participation Voucher,childcare,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,w1344514742,Patterson Park Kindergarten,education,kindergarten,-37.7328207,142.026108,context_only_not_provider,mock_locality,household,none,voucher,1100,one_off,110000,household,dependent_child,0,5,false,,,FICTIONAL TEST RULES: reside in HAMILTON (SOUTHERN GRAMPIANS LGA). Annual gross household income at most AUD 110000. Parent or guardian of child aged 0 to 5; enrolment confirmation required.,Proof of identity and locality residence; income evidence; Parent or guardian of child aged 0 to 5; enrolment confirmation required.,2026-07-22,2027-04-18,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0160,true,[MOCK] Corio Moving Expense Support,relocation,CORIO,GREATER GEELONG,22750,327,Barwon,regional_city,w266500818,Cloverdale Community Centre,community,community_centre,-38.0730418,144.3438069,context_only_not_provider,mock_locality,household,none,reimbursement,2200,one_off,75000,household,applicant,18,,true,90,50,FICTIONAL TEST RULES: reside in CORIO (GREATER GEELONG LGA). Annual gross household income at most AUD 75000. Move at least 50 km and establish primary residence; moving receipts required. Apply within 90 days of moving. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; Move at least 50 km and establish primary residence; moving receipts required.,2026-05-16,2026-11-13,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0161,true,[MOCK] Birregurra Health Access Reimbursement,healthcare,BIRREGURRA,COLAC OTWAY,21750,314,Barwon,rural_council,n849463830,Birregurra Pharmacy,healthcare,pharmacy,-38.3370745,143.7863173,context_only_not_provider,mock_locality,individual,none,reimbursement,600,one_off,45000,individual,applicant,18,,false,,,"FICTIONAL TEST RULES: reside in BIRREGURRA (COLAC OTWAY LGA). Annual gross individual income at most AUD 45000. Eligible consultation, prescription or dental expense; receipt required. Applicant aged at least 18.","Proof of identity and locality residence; income evidence; Eligible consultation, prescription or dental expense; receipt required.",2026-05-13,2026-08-09,mock_closed,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0162,true,[MOCK] Toongabbie School Essentials Support,school_support,TOONGABBIE,LATROBE,23810,337,Gippsland,regional_city,w405940881,Toongabbie Primary School,education,school,-38.0570037,146.6246695,context_only_not_provider,mock_locality,household,none,voucher,500,one_off,110000,household,dependent_child,5,18,false,,,FICTIONAL TEST RULES: reside in TOONGABBIE (LATROBE LGA). Annual gross household income at most AUD 110000. Parent or guardian of student aged 5 to 18; enrolment and equipment quote required.,Proof of identity and locality residence; income evidence; Parent or guardian of student aged 5 to 18; enrolment and equipment quote required.,2026-07-07,2027-01-12,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0163,true,[MOCK] Rhyll Community Participation Voucher,community,RHYLL,BASS COAST,20740,304,Gippsland,rural_council,w1540012351,Rhyll Mechanics Hall,community,community_centre,-38.4629739,145.3029905,context_only_not_provider,mock_locality,individual,none,voucher,300,one_off,,individual,applicant,18,,false,,,FICTIONAL TEST RULES: reside in RHYLL (BASS COAST LGA). No income limit in this mock scenario. Local resident joining a community class or activity; registration confirmation required. Applicant aged at least 18.,Proof of identity and locality residence; Local resident joining a community class or activity; registration confirmation required.,2026-07-30,2027-01-25,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0164,true,[MOCK] Werrimull School Essentials Support,school_support,WERRIMULL,MILDURA,24780,345,Mallee,regional_city,w591102285,Werrimull P-12 School,education,school,-34.3915992,141.5933207,context_only_not_provider,mock_locality,household,none,voucher,500,one_off,90000,household,dependent_child,5,18,false,,,FICTIONAL TEST RULES: reside in WERRIMULL (MILDURA LGA). Annual gross household income at most AUD 90000. Parent or guardian of student aged 5 to 18; enrolment and equipment quote required.,Proof of identity and locality residence; income evidence; Parent or guardian of student aged 5 to 18; enrolment and equipment quote required.,2026-08-26,2026-12-30,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0165,true,[MOCK] Kilcunda Household Settling Support,housing_setup,KILCUNDA,BASS COAST,20740,304,Gippsland,rural_council,n839735315,,community,community_centre,-38.5486717,145.4748812,context_only_not_provider,mock_locality,household,none,reimbursement,1200,one_off,75000,household,applicant,18,,true,90,,FICTIONAL TEST RULES: reside in KILCUNDA (BASS COAST LGA). Annual gross household income at most AUD 75000. New resident; tenancy at least 6 months; household essentials receipts required. Apply within 90 days of moving. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; New resident; tenancy at least 6 months; household essentials receipts required.,2026-07-23,2027-03-14,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0166,true,[MOCK] Princetown Local Travel Voucher,transport,PRINCETOWN,CORANGAMITE,21830,315,Great South Coast,rural_council,n7814605087,Old Ocean Rd/Great Ocean Rd,public_transport,bus_stop,-38.6912295,143.1555542,context_only_not_provider,mock_locality,individual,none,voucher,300,one_off,60000,individual,applicant,18,,false,,,"FICTIONAL TEST RULES: reside in PRINCETOWN (CORANGAMITE LGA). Annual gross individual income at most AUD 60000. Local resident requiring travel support; proposed study, work or medical journey required. Applicant aged at least 18.","Proof of identity and locality residence; income evidence; Local resident requiring travel support; proposed study, work or medical journey required.",2026-06-24,2027-04-26,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0167,true,[MOCK] Jeparit School Essentials Support,school_support,JEPARIT,HINDMARSH,22980,330,Wimmera Southern Mallee,rural_council,w256156744,Jeparit Primary School,education,school,-36.1415666,141.9839681,context_only_not_provider,mock_locality,household,none,voucher,250,one_off,110000,household,dependent_child,5,18,false,,,FICTIONAL TEST RULES: reside in JEPARIT (HINDMARSH LGA). Annual gross household income at most AUD 110000. Parent or guardian of student aged 5 to 18; enrolment and equipment quote required.,Proof of identity and locality residence; income evidence; Parent or guardian of student aged 5 to 18; enrolment and equipment quote required.,2026-08-09,2027-02-22,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0168,true,[MOCK] Natimuk Household Settling Support,housing_setup,NATIMUK,HORSHAM,23190,332,Wimmera Southern Mallee,regional_city,w360889288,Natimuk & District Soldiers Memorial Hall,community,town_hall,-36.7427724,141.9403646,context_only_not_provider,mock_locality,household,none,reimbursement,1750,one_off,75000,household,applicant,18,,true,90,,FICTIONAL TEST RULES: reside in NATIMUK (HORSHAM LGA). Annual gross household income at most AUD 75000. New resident; tenancy at least 6 months; household essentials receipts required. Apply within 90 days of moving. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; New resident; tenancy at least 6 months; household essentials receipts required.,2026-12-01,2027-03-13,mock_upcoming,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0169,true,[MOCK] Woodend Household Settling Support,housing_setup,WOODEND,MACEDON RANGES,24130,339,Loddon Campaspe,rural_council,n13994328502,Woodend Buffalo Sports Stadium,community,community_centre,-37.353316,144.5216229,context_only_not_provider,mock_locality,household,none,reimbursement,1900,one_off,75000,household,applicant,18,,true,90,,FICTIONAL TEST RULES: reside in WOODEND (MACEDON RANGES LGA). Annual gross household income at most AUD 75000. New resident; tenancy at least 6 months; household essentials receipts required. Apply within 90 days of moving. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; New resident; tenancy at least 6 months; household essentials receipts required.,2026-02-22,2026-06-26,mock_closed,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0170,true,[MOCK] Moolap School Essentials Support,school_support,MOOLAP,GREATER GEELONG,22750,327,Barwon,regional_city,w51071822,Moolap Primary School,education,school,-38.1714443,144.4243261,context_only_not_provider,mock_locality,household,none,voucher,500,one_off,110000,household,dependent_child,5,18,false,,,FICTIONAL TEST RULES: reside in MOOLAP (GREATER GEELONG LGA). Annual gross household income at most AUD 110000. Parent or guardian of student aged 5 to 18; enrolment and equipment quote required.,Proof of identity and locality residence; income evidence; Parent or guardian of student aged 5 to 18; enrolment and equipment quote required.,2026-06-24,2027-01-11,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
